"","sigma","omega.1","omega.2","omega.3","rho","lp__","subjid"
"1137",0.205905416144978,0.387786479591413,0.242844252011408,0.36936926839718,0.237230687998684,-3771.61819320553,2078
"1138",0.175046425053506,0.387306284544354,0.246432164184126,0.36626155127152,0.252324039516848,-3771.40334449121,2078
"1139",0.173827613446482,0.402939237209848,0.24021654770023,0.356844215089922,0.243199776025626,-3771.75107104847,2078
"1140",0.186428339494332,0.378576015923396,0.234928879562751,0.386495104513852,0.191752464661996,-3770.13680420437,2078
"1141",0.164899955957851,0.400604946169669,0.234627587639689,0.364767466190642,0.240741623277572,-3770.97043543044,2078
"1142",0.168405161817369,0.404668037840419,0.22525623709949,0.370075725060091,0.185859616729791,-3771.51642748794,2078
"1143",0.192648567548124,0.383672372493876,0.232344014256793,0.383983613249331,0.215176783541918,-3769.77414444871,2078
"1144",0.177864368758687,0.392184354203833,0.230133008656636,0.377682637139531,0.219675554172534,-3769.49844761066,2078
"1145",0.197196353805766,0.391382030641993,0.243158670734149,0.365459298623859,0.228396951325448,-3771.05217609815,2078
"1146",0.167225663755663,0.371671846660006,0.239229114762003,0.38909903857799,0.322391232764693,-3772.23926433683,2078
"1147",0.189733749403535,0.397135121698302,0.23510014055681,0.367764737744888,0.234187499685017,-3769.63467826835,2078
"1148",0.166988625821466,0.391244834618827,0.23626836411786,0.372486801263313,0.224397881157069,-3770.13749630805,2078
"1149",0.180647864412798,0.368094802715967,0.24897973630411,0.382925460979923,0.178664482867401,-3772.19546984256,2078
"1150",0.176917210118046,0.396860591002909,0.236083774104209,0.367055634892882,0.263353595424326,-3770.18035043987,2078
"1151",0.187607833258198,0.421060281942676,0.224846495973604,0.35409322208372,0.154629584772994,-3773.04838255435,2078
"1152",0.196561307084738,0.383971638478674,0.231385953075598,0.384642408445728,0.18430428757147,-3770.46184869224,2078
"1153",0.190097274656119,0.398900266987845,0.233611869451741,0.367487863560414,0.223792382325282,-3769.53839011937,2078
"1154",0.170623290640485,0.401967127316367,0.236184533972274,0.361848338711359,0.211220870396663,-3770.81417273402,2078
"1155",0.200735758261807,0.39212056482004,0.226210069020206,0.381669366159754,0.168817189430976,-3771.2842502419,2078
"1156",0.175808492412178,0.406289435527966,0.230703699583156,0.363006864888878,0.234814533001484,-3770.29785406815,2078
"1157",0.190188441240322,0.424193896785128,0.217658292500609,0.358147810714263,0.193144556031839,-3772.51254105245,2078
"1158",0.184396381884779,0.379942985878943,0.236215156694323,0.383841857426734,0.197289002010777,-3769.79287552516,2078
"1159",0.212679882323724,0.395386488822738,0.233952139119163,0.370661372058099,0.205855898910738,-3771.0031884872,2078
"1160",0.176959047437996,0.403332436808677,0.23095374151943,0.365713821671892,0.228896837486403,-3769.90128614349,2078
"1161",0.209651560282786,0.393868262987717,0.241479598276893,0.364652138735389,0.15075341281402,-3773.32006295068,2078
"1162",0.202108852832972,0.408498925505331,0.232695329469419,0.358805745025251,0.222614102972811,-3771.01285414882,2078
"1163",0.179709133231971,0.395691896113429,0.232540363460603,0.371767740425969,0.221547209721157,-3769.33553674709,2078
"1164",0.179804635763792,0.387166705147594,0.236829496943683,0.376003797908723,0.221909160030197,-3769.30041351944,2078
"1165",0.173761412076801,0.379754784046894,0.228361940226986,0.39188327572612,0.193709133203573,-3771.56402029954,2078
"1166",0.183855314253208,0.384341637018533,0.232570072864892,0.383088290116574,0.208428165560267,-3769.56522378638,2078
"1167",0.195253903696861,0.388821114383015,0.235508073242518,0.375670812374467,0.204103749985653,-3769.57362114169,2078
"1168",0.197851997270813,0.392362675798999,0.232099085459216,0.375538238741785,0.192848626678953,-3769.78071322944,2078
"1169",0.189972929285802,0.395888525612958,0.232725639287271,0.371385835099771,0.237625423238194,-3769.46831197714,2078
"1170",0.189857914612328,0.418682759667723,0.221976861241809,0.359340379090468,0.199952850432289,-3771.32723018639,2078
"1171",0.168961059509005,0.381356604032033,0.234683947102206,0.383959448865761,0.23381600448426,-3770.06687405738,2078
"1172",0.173333571073484,0.376219699269975,0.232881512009347,0.390898788720678,0.263558849996584,-3770.77540884832,2078
"1173",0.21282486477669,0.390364044468746,0.235816999873419,0.373818955657835,0.218876566228943,-3771.16968564163,2078
"1174",0.190329495901959,0.395605008050773,0.233484829120935,0.370910162828292,0.203545663665638,-3769.39971959934,2078
"1175",0.172330653551431,0.385644980852539,0.242842777801878,0.371512241345584,0.229756645343402,-3770.29516745807,2078
"1176",0.15814953985502,0.39736275898148,0.235268632713764,0.367368608304755,0.218365298512091,-3771.76998094578,2078
"1177",0.179731474947729,0.387675480429221,0.236243522899672,0.376080996671106,0.203171323150902,-3769.43814531312,2078
"1178",0.173569145208155,0.375688150095116,0.23052593431609,0.393785915588794,0.309826701206717,-3772.5184635379,2078
"1179",0.165599894675555,0.396808106365646,0.233454370153696,0.369737523480658,0.296296307354957,-3771.45008909787,2078
"1180",0.174067756082483,0.383348999713389,0.231728377441317,0.384922622845294,0.235160181834126,-3769.92738794815,2078
"1181",0.173337624918002,0.394243269692064,0.222634350784593,0.383122379523344,0.201814827709467,-3771.41001508995,2078
"1182",0.165655848783263,0.397075613252917,0.230556143782368,0.372368242964715,0.274998013649459,-3770.93582238972,2078
"1183",0.201221197588614,0.40443968580717,0.232000031276164,0.363560282916666,0.156312268893736,-3771.50179083652,2078
"1184",0.173451705463205,0.403018019642559,0.230179302186823,0.366802678170618,0.271059017772687,-3770.66778388191,2078
"1185",0.183343966155113,0.391708354713024,0.235537210565157,0.372754434721819,0.218101538376206,-3769.25434557457,2078
"1186",0.182252046269121,0.392218904138124,0.237953964415169,0.369827131446707,0.155548119055877,-3771.34771969399,2078
"1187",0.1884706408529,0.390437666752487,0.235406015162463,0.37415631808505,0.253925049908328,-3769.63640444873,2078
"1188",0.164502305523814,0.390931768239321,0.235420378027357,0.373647853733322,0.187114045773097,-3771.08418411189,2078
"1189",0.185233603561701,0.377181208492221,0.241926933140179,0.380891858367599,0.189881348263518,-3770.28636466173,2078
"1190",0.195994922326422,0.401085543728181,0.229272530986719,0.3696419252851,0.183756274273482,-3769.99722382642,2078
"1191",0.170119064937877,0.383947578912875,0.2372235764049,0.378828844682224,0.162981879473325,-3771.59538901491,2078
"1192",0.194109716565923,0.387566573877105,0.229031844449605,0.383401581673289,0.187718035296307,-3770.29167385437,2078
"1193",0.202356131074064,0.388189352638797,0.237266869903406,0.374543777457797,0.207099953450031,-3770.13860277187,2078
"1194",0.192978102298145,0.404767517086786,0.229313532074005,0.365918950839209,0.211691723998773,-3769.78703577567,2078
"1195",0.192535296990211,0.386052930437669,0.244445207393105,0.369501862169226,0.194481755371283,-3770.85096855657,2078
"1196",0.186344909493654,0.402970395164151,0.213304097940578,0.383725506895272,0.190427186189256,-3773.92259068475,2078
"1197",0.17210139121326,0.39441428831985,0.245984331145363,0.359601380534787,0.191883549043183,-3772.6842880913,2078
"1198",0.200365290279752,0.373550833713176,0.236802595968564,0.38964657031826,0.230717090031551,-3771.0003748198,2078
"1199",0.177422506961418,0.406481039904875,0.223169406527747,0.370349553567378,0.17996119598571,-3771.16847003867,2078
"1200",0.166564240309814,0.384989468326869,0.229301265180291,0.385709266492839,0.201670912223083,-3771.15324515201,2078
"1201",0.178867857359678,0.395210084855851,0.235095162137811,0.369694753006338,0.177796022581112,-3770.22336847932,2078
"1202",0.169005392555379,0.39004176658397,0.23109681051542,0.37886142290061,0.221478227138815,-3770.03753202283,2078
"1203",0.196043257373707,0.370729502295401,0.24513427829385,0.38413621941075,0.194528114143227,-3771.31317563458,2078
"1204",0.198767255478607,0.407815512826392,0.229585045119013,0.362599442054595,0.226587360234273,-3770.41551332447,2078
"1205",0.182023570402625,0.393428239684973,0.235998225286163,0.370573535028864,0.341799130513811,-3772.79998156619,2078
"1206",0.207891059509667,0.412737293021957,0.216714164109804,0.370548542868239,0.23396232773207,-3772.88685655282,2078
"1207",0.173085094768623,0.359908626596402,0.246659559886573,0.393431813517025,0.253333107124232,-3771.83953261096,2078
"1208",0.175496172008089,0.403588963615103,0.231271747455716,0.365139288929181,0.216024003221328,-3770.02106294661,2078
"1209",0.170537505954729,0.38389753092642,0.225720289286877,0.390382179786703,0.255423604946066,-3771.6745753739,2078
"1210",0.183103415686471,0.407664676893531,0.229212222605554,0.363123100500915,0.226874409754987,-3770.04982200682,2078
"1211",0.169800968058008,0.366149690544042,0.246414043328251,0.387436266127707,0.175707923859012,-3772.61378153961,2078
"1212",0.194740791054204,0.392351433737801,0.236772158931126,0.370876407331074,0.332357387618034,-3773.22161086125,2078
"1213",0.18410991983726,0.397610818364312,0.232423925005811,0.369965256629878,0.270115221528832,-3770.08009844074,2078
"1214",0.191044135862633,0.382666013089636,0.242112475129722,0.375221511780642,0.183321878686881,-3770.46929350481,2078
"1215",0.182971232741818,0.389719373777975,0.235675396317098,0.374605229904927,0.285541459608749,-3770.29855971441,2078
"1216",0.172106142089415,0.386779569793141,0.240147439556663,0.373072990650196,0.205107989408928,-3770.11458600552,2078
"1217",0.20841381884554,0.379625624428904,0.238677071942979,0.381697303628117,0.229322176941584,-3771.22192579438,2078
"1218",0.200624835718438,0.420681269692338,0.22854662094592,0.350772109361743,0.263205885550519,-3773.42325741508,2078
"1219",0.181925171696711,0.374820982415445,0.2385851292261,0.386593888358455,0.264439468415086,-3770.21657468892,2078
"1220",0.183804610908743,0.382865007009391,0.241681839884287,0.375453153106322,0.285522551729312,-3770.71352793092,2078
"1221",0.163680258809431,0.389569359283827,0.232449036509534,0.37798160420664,0.292673059660527,-3771.26135135021,2078
"1222",0.176203783254802,0.369832563622169,0.243817478189258,0.386349958188573,0.189602217481296,-3771.1029561541,2078
"1223",0.180890165023272,0.386672483929396,0.229296957105217,0.384030558965387,0.147502927942632,-3772.31761704902,2078
"1224",0.171883157472665,0.394811532624669,0.228285784365633,0.376902683009699,0.189977465236065,-3770.50744202576,2078
"1225",0.188675094248373,0.394850053826208,0.229524474641708,0.375625471532084,0.202392049967208,-3769.4662902661,2078
"1226",0.17292103434286,0.38726441613511,0.235443802191969,0.377291781672921,0.22234215936028,-3769.55508086354,2078
"1227",0.183410470595755,0.394188470219767,0.227285426564006,0.378526103216227,0.214170145119877,-3769.68724449829,2078
"1228",0.174029286879871,0.405312880007221,0.238795995548655,0.355891124444124,0.244820570282086,-3771.79476389942,2078
"1229",0.171881775006723,0.383856504191424,0.242810396367427,0.373333099441149,0.23027087404224,-3770.22999879191,2078
"1230",0.186603060244236,0.368037420548263,0.244578911565267,0.38738366788647,0.158179146091893,-3772.61367481662,2078
"1231",0.180275216669922,0.421611823314358,0.226473520786404,0.351914655899238,0.227134024468682,-3772.19979404737,2078
"1232",0.184834447047194,0.388284587430174,0.234183620039257,0.377531792530569,0.192254936740458,-3769.52295879494,2078
"1233",0.175570109646023,0.375967865068351,0.237932127393595,0.386100007538053,0.20993731617437,-3770.03593433463,2078
"1234",0.200696201512238,0.390870669000911,0.23480983353806,0.374319497461029,0.232972782152009,-3769.99951291833,2078
"1235",0.181162207045572,0.405813469473978,0.226905958904603,0.36728057162142,0.210314265450252,-3769.95326894158,2078
"1236",0.184107244080844,0.370809598595056,0.246461842954904,0.38272855845004,0.293791705167733,-3771.76336589482,2078
"1237",0.196215170930311,0.372953058478002,0.230730224257093,0.396316717264905,0.242541465683059,-3771.96361150606,2078
"1238",0.195770168875866,0.432780017074887,0.212051694387564,0.355168288537549,0.171905907760418,-3774.98903060735,2078
"1239",0.195335188692396,0.407999703991934,0.218314411519783,0.373685884488283,0.238170081163432,-3771.72685524543,2078
"1240",0.172016195102556,0.370796006392911,0.246055786423991,0.383148207183099,0.228884229213501,-3770.79992040355,2078
"1241",0.17650896239133,0.396575084602247,0.229995107803591,0.373429807594162,0.331464731556585,-3772.31148684319,2078
"1242",0.189677436691896,0.389185867855771,0.239378511849915,0.371435620294314,0.20495170318808,-3769.7127028906,2078
"1243",0.168238475697953,0.361344250299964,0.248133205101081,0.390522544598955,0.18098915640636,-3773.19143131071,2078
"1244",0.179577150339915,0.375131156849415,0.244093054512744,0.380775788637842,0.270501041699201,-3770.57634112854,2078
"1245",0.191974471831085,0.403482835448699,0.225898983055682,0.370618181495619,0.205972544340713,-3769.86605359068,2078
"1246",0.202190097344805,0.409926686267538,0.226960965991343,0.363112347741119,0.202762431039287,-3770.58880360093,2078
"1247",0.184524462862592,0.388885609720714,0.24010698683409,0.371007403445196,0.306031078557386,-3771.48547883548,2078
"1248",0.190131894274606,0.403978394961052,0.231541311211563,0.364480293827385,0.171103251057948,-3770.50254909508,2078
"1249",0.180220210310375,0.388090238064542,0.240242429161318,0.37166733277414,0.216541750988949,-3769.68006080588,2078
"1250",0.182619011300346,0.383926578085978,0.238973741531053,0.377099680382969,0.181843123768837,-3770.07832932419,2078
"1251",0.200398573594454,0.38949056515497,0.235250782690033,0.375258652154997,0.249266850087354,-3770.28699572881,2078
"1252",0.193157603001798,0.381548155768124,0.250427100754522,0.368024743477354,0.154792252997303,-3774.06767605926,2078
"1253",0.201621675132252,0.396704125056984,0.231714471386922,0.371581403556094,0.201304790657691,-3769.91665791077,2078
"1254",0.165784593736327,0.373040558428262,0.249755936644572,0.377203504927166,0.184750401375845,-3772.92466789339,2078
"1255",0.16622091791793,0.40639530153077,0.229393907993657,0.364210790475573,0.24282862140238,-3771.1531002178,2078
"1256",0.190118580139342,0.381794250771359,0.232994902098279,0.385210847130362,0.175949331250148,-3770.53222821539,2078
"1257",0.148221219914633,0.371665068546371,0.246191417346683,0.382143514106945,0.16363549494251,-3776.57799077296,2078
"1258",0.166718857004341,0.416332224600466,0.220863654442337,0.362804120957196,0.202233713636271,-3772.83465150062,2078
"1259",0.1808112532708,0.371848635422645,0.238241336509125,0.38991002806823,0.227902024374092,-3770.19473311415,2078
"1260",0.171367288876585,0.39346189594994,0.225794593605991,0.380743510444068,0.277219877499874,-3771.17102614114,2078
"1261",0.182610300674459,0.392403922886142,0.237896517712452,0.369699559401406,0.192349967954677,-3769.82342845045,2078
"1262",0.172259228987162,0.380272257790104,0.242973647508923,0.376754094700973,0.18426689632879,-3770.9496230166,2078
"1263",0.177089607627619,0.390008372066286,0.238594988265902,0.371396639667811,0.256018327947763,-3769.84873181571,2078
"1264",0.168990039027229,0.389843299591133,0.235227434204754,0.374929266204114,0.232286698414307,-3769.84116309891,2078
